name,lat,lon,rating,user_ratings_total,type_list,type_main,address,categoria,place_id,distance_km
Iglesia Evangelica de Palma de Mallorca,39.5738308,2.639044,4.9,85.0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",Church,"Carrer Comte de Barcelona, 20, Palma",Atracción,PLACE_308,1.050311841606009
Convent Immaculada Concepció FRANCISCANAS TOR,39.57251459999999,2.6489352,4.6,14.0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",Church,"Carrer de Can Jaquotot, 1, Palma",Atracción,PLACE_309,0.33669452140702527
Parròquia del Beat Ramon Llull,39.5820306,2.6382385,4.3,37.0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",Church,"Carrer de Francesc Martí i Móra, 40, Palma",Atracción,PLACE_310,1.7107552017586043
Xavier Fiol,39.57379529999999,2.6479717,3.9,22.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Sant Jaume, 23A, Palma",Atracción,PLACE_311,0.49783773009761645
Fundación López Fuseya,39.57323,2.651368799999999,4.8,16.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de les Tereses, 4, Palma",Atracción,PLACE_312,0.42034278062352265
Galeria Frank Krüger,39.57001359999999,2.649262799999999,4.4,78.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Costa d'en Brossa, 3, Palma",Atracción,PLACE_313,0.07815315883461063
Galería Pelaires,39.57007,2.648301,4.2,62.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Can Verí, 3, Palma",Atracción,PLACE_314,0.15472248463449423
Galeria K,39.56951369999999,2.6479594,4.6,28.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Tous i Maroto, 4, Palma",Atracción,PLACE_315,0.17517268389827786
Neco Beth pintor,39.5678358,2.6514532,5.0,2.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Santa Clara, 7, A, Palma",Atracción,PLACE_316,0.23237569459080423
6A GALERIA D'ART I TALLER,39.56746119999999,2.6508375,4.6,21.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de la Puresa, 8, i, 3A, Palma",Atracción,PLACE_317,0.24842206252901325
Kewenig,39.5703949,2.6456166,5.0,7.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Oratori, Carreró de Sant Feliu, s/n, Palma",Atracción,PLACE_318,0.3859767403453495
PEP LLABRÉS ART CONTEMPORANI,39.5732237,2.6478285,4.6,11.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Sant Jaume, 17, Palma",Atracción,PLACE_319,0.44384759440297145
Ma Arte Contemporáneo,39.56753,2.654729999999999,4.6,17.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer del Temple, 11B, Palma",Atracción,PLACE_320,0.46621763676403283
Lay Low Fine Art Limited Editions,39.5732308,2.6545709,,,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de les Caputxines, 4, Palma",Atracción,PLACE_321,0.5625738133349547
ABA ART,39.5711061,2.642582,4.7,60.0,"['art_gallery', 'tourist_attraction', 'museum', 'point_of_interest', 'establishment']",Art gallery,"Plaça de la Porta de Santa Catalina, 21B, Palma",Atracción,PLACE_322,0.657510512489945
Galería Arte Jaime III,39.57234,2.642993,4.4,29.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Avinguda de Jaume III, 25, Palma",Atracción,PLACE_323,0.6734511017032141
Portalart antigüedades,39.57274509999999,2.6425734,5.0,6.0,"['art_gallery', 'book_store', 'furniture_store', 'home_goods_store', 'jewelry_store', 'store', 'point_of_interest', 'establishment']",Art gallery,"Passatge Galerias Jaime III, 7, Palma",Atracción,PLACE_324,0.7262957290859471
L21 HOME,39.57757730000001,2.6541013,4.5,20.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de la Reina Maria Cristina, 10, Palma",Atracción,PLACE_325,0.9541483724499464
Wallpapers Deco,39.5762864,2.6574188,4.9,39.0,"['art_gallery', 'home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Miquel Marquès, 15, Palma",Atracción,PLACE_326,0.9783218293676551
NOH-gallery,39.5629615,2.6717137,,,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Medellín, 4, Palma",Atracción,PLACE_327,2.0023063766210116
Marcos y molduras La Casa Enmarcada de Sampol. Tienda de arte,39.58801560000001,2.6525736,4.3,29.0,"['art_gallery', 'store', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Miquel Arcas, 6, Palma",Atracción,PLACE_328,2.059565957789941
Ponce,39.58083859999999,2.6312831,5.0,1.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Martí Boneo, 21, Palma",Atracción,PLACE_329,2.0334936215112602
iGallery galería de arte contemporáneo,39.5768377,2.6516763,5.0,2.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Cecili Metel, 6, Palma",Atracción,PLACE_330,0.8175198258649459
Rialto Living,39.5700013,2.6456767,4.6,1044.0,"['department_store', 'art_gallery', 'cafe', 'furniture_store', 'home_goods_store', 'general_contractor', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Sant Feliu, 3, Palma",Atracción,PLACE_331,0.3732465062719766
Casal Solleric,39.5709052,2.646555900000001,4.4,460.0,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",Art gallery,"Passeig del Born, 27, Palma",Atracción,PLACE_332,0.3289538070583203
GERHARDT BRAUN GALLERY,39.5710261,2.6438939,4.5,22.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Can Sales, 10, Palma",Atracción,PLACE_333,0.5468729894048692
Gabriel Vanrell - Galeria d'Art,39.5691779,2.6477586,4.5,13.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Tous i Maroto, 1, Palma",Atracción,PLACE_334,0.19777172617961208
Galería Altair / Altair Projects,39.5762631,2.641203599999999,4.0,2.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Damas Calvet, 6, b, Palma",Atracción,PLACE_335,1.0570573741369642
"Galería, estudio y escuela de pintura de M. Forteza Villar",39.5746899,2.6500895,5.0,3.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Sant Elies, 7a, bajos, Palma",Atracción,PLACE_336,0.5660230425091829
Casa del Arte Palma de Mallorca,39.570116,2.6494266,4.8,11.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Costa d'en Brossa, 4c, Palma",Atracción,PLACE_337,0.07554907609299222
Galerie Mensing Palma S.L.U.,39.56999799999999,2.6507456,4.4,49.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de Colom, 8, Palma",Atracción,PLACE_338,0.07773598590338732
THE CAVE MALLORCA,39.57028029999999,2.649077300000001,5.0,7.0,"['art_gallery', 'clothing_store', 'store', 'point_of_interest', 'establishment']",Art gallery,"Pas d'en Quint, 6, Palma",Atracción,PLACE_339,0.10944091183520975
Galeria de Arte SMALL but SMART art gallery,39.57002809999999,2.6514319,5.0,6.0,"['art_gallery', 'point_of_interest', 'establishment']",Art gallery,"Carrer de la Vidrieria, 3, Palma",Atracción,PLACE_340,0.13164262413654254
